pid,ae_b_20,ae_b_60,ae_b_120,ae_b_250,ae_c_20,ae_c_60,ae_c_120,ae_c_250,rel20,win20,rel60,win60,rel120,win120,rel250,win250,gap_pct,group,abs_gap,gap_q,direction
P13040,0.0,0.0,0.0,0.0,0.47958262936099544,0.07673398391667739,1.261056173415411,1.75486573718843,,False,,False,,False,,False,97.84805487198282,ผักสด,97.84805487198282,Q4 (largest gap),price ROSE since training
P13041,0.7326007326007326,0.7692307692307693,1.8681318681318682,4.249084249084249,1.6105222597226991,1.874541041615245,2.837064442617116,3.314845682500483,1.1983628845214844,False,1.4369033540998182,False,0.5186639075185739,False,-0.21986821437704154,True,46.66816749212066,ผักสด,46.66816749212066,Q4 (largest gap),price ROSE since training
P13042,0.0,0.0,0.0,0.0,0.000608416267367073,0.004712013971237909,0.0003542673020135789,0.0013974507649739583,,False,,False,,False,,False,9.638185573319062,ผักสด,9.638185573319062,Q2,price ROSE since training
P13043,0.9230769230769231,1.7032967032967032,1.228937728937729,1.2673992673992673,0.9173532030084631,1.6852658755613334,1.1988375868116106,1.2049569332555974,-0.00620069674083167,True,-0.01058584079947517,True,-0.024492813116036766,True,-0.04926808445439855,True,-11.97928394505742,ผักสด,11.97928394505742,Q2,price FELL since training
P13044,0.6007326007326007,1.1611721611721613,0.9816849816849816,0.826007326007326,0.62244384542053,1.168738754459353,0.9729580387964354,0.8245307493122506,0.036141279267101804,False,0.006516340591177779,False,-0.00888975898721316,True,-0.0017876072627742014,True,-36.44935782799545,ผักสด,36.44935782799545,Q3,price FELL since training
P13045,13.186813186813186,30.32967032967033,29.12087912087912,16.043956043956044,13.37075195033035,28.71537565573668,26.577442644279955,13.42001440586188,0.013948689566718244,False,-0.053224933089841345,True,-0.08734064881906568,True,-0.16354704730586916,True,-14.349569447183333,ผักสด,14.349569447183333,Q2,price FELL since training
P13046,6.3003663003663,9.194139194139193,12.820512820512821,18.479853479853478,4.417550852010538,7.2327634930174,8.413392091408754,13.818281096853179,-0.2988422194192576,True,-0.2133289109188246,True,-0.3437554168701172,True,-0.25225158782142354,True,157.40087484125868,ผักสด,157.40087484125868,Q4 (largest gap),price ROSE since training
P13059,13.80952380952381,34.5970695970696,48.772893772893774,31.208791208791208,13.900491749410664,34.597796192099324,48.51444663582267,31.38705821613689,0.006587333578013543,False,2.1001635057173096e-05,False,-0.005298991244491978,True,0.005712076643822888,False,-49.89687838640892,ผักสด,49.89687838640892,Q4 (largest gap),price FELL since training
P13082,37.3992673992674,60.73260073260073,59.010989010989015,53.99267399267399,37.61561771714207,57.064842447693096,55.498406518509974,56.529496329171316,0.005784881173338407,False,-0.060391918683943564,True,-0.0595242098353059,True,0.046984565662399544,False,-54.21483537720932,ผักสด,54.21483537720932,Q4 (largest gap),price FELL since training
P13083,39.89010989010989,65.8974358974359,63.80952380952381,58.13186813186813,40.1060301392943,61.77422355120872,60.020096300285815,60.72523484561906,0.005412876770187614,False,-0.06257014844469257,True,-0.059386550517908886,True,0.04461179034996877,False,-52.74919541271928,ผักสด,52.74919541271928,Q4 (largest gap),price FELL since training
