product_id,group,category,status,move_rate,mean_price,raw_reports,adf_p_min,adf_p_max
P13027,Fresh Vegetables,Retail,active,0.019193857965451054,22.422062350119905,1921.0,0.033652754934503995,0.03722206835638929
P13028,Fresh Vegetables,Retail,active,0.05518234165067178,20.916067146282973,1921.0,3.3817132631336695e-06,7.234736445025119e-05
P13029,Fresh Vegetables,Retail,active,0.04798464491362764,28.377937649880096,1921.0,0.002227572531089828,0.0019303046572564805
P13030,Fresh Vegetables,Retail,active,0.0446257197696737,145.85611510791367,1921.0,0.008836697459397375,0.002642242054960884
P13031,Fresh Vegetables,Retail,active,0.04318618042226487,164.52278177458032,1921.0,0.06486386484142415,0.016692924178800302
P13032,Fresh Vegetables,Retail,active,0.01871401151631478,42.83165467625899,1921.0,0.3809891466515297,0.7338389786932603
P13033,Fresh Vegetables,Retail,active,0.1751439539347409,18.01103117505995,925.0,0.39272474643626903,0.430457496130341
P13034,Fresh Vegetables,Retail,active,0.1746641074856046,21.062829736211032,925.0,0.4673025276536638,0.50040129138542
P13035,Fresh Vegetables,Retail,active,0.095489443378119,7.925659472422062,925.0,5.063412931183885e-05,4.920935527599043e-05
P13036,Fresh Vegetables,Retail,active,0.095489443378119,9.929496402877698,925.0,4.832811991114369e-05,4.83281199111478e-05
P13037,Fresh Vegetables,Retail,active,0.023512476007677544,6.044124700239808,925.0,0.033045750107948246,0.016581698064396192
P13038,Fresh Vegetables,Retail,active,0.023032629558541268,5.0853717026378895,925.0,1.344278044674237e-07,1.5064346986456578e-07
P13039,Fresh Vegetables,Retail,active,0.1420345489443378,16.98800959232614,925.0,0.36611182980629753,0.39343605200692433
P13040,Fresh Vegetables,Retail,active,0.1420345489443378,20.036930455635492,925.0,0.41654501758293827,0.43653792086958626
P13041,Fresh Vegetables,Retail,active,0.02399232245681382,23.367865707434053,1921.0,0.07290150945533462,0.11186622087730191
P13042,Fresh Vegetables,Retail,active,0.013915547024952015,10.39568345323741,927.0,0.0008420422083596574,0.00042075122331206494
P13043,Fresh Vegetables,Retail,active,0.06381957773512476,3.45083932853717,2063.0,6.780490983901865e-07,9.65693398494538e-07
P13044,Fresh Vegetables,Retail,active,0.061420345489443376,2.2659472422062352,1921.0,1.050936919960024e-06,4.697829893166494e-07
P13045,Fresh Vegetables,Retail,active,0.032149712092130515,61.50359712230216,1921.0,0.0018150835208285815,0.0016351524524963195
