Horizon,Gamma,SMAPE,MAE,RMSE,PIWidth,PICoverage,CalPIScale,CalPIWidth,CalPICoverage,Baseline_SMAPE,Baseline_MAE,Baseline_RMSE,Blend_Alpha,Blend_SMAPE,Blend_MAE,Blend_RMSE,Seed
20,6.0,9.58464990177121,29.81980686170837,131.7587622255309,10.687463450566066,0.3098683494723098,11.452118604623411,122.39409901846038,0.8482754868893483,7.593440184709571,15.109672958141475,61.838631964677525,0.0,7.593440184709571,15.109672958141475,61.838631964677525,42
60,6.0,16.124853591736443,41.53695479084029,164.64856772150753,7.386000791500206,0.1193558916331193,20.17809092706061,149.03539555823278,0.7858502883255358,14.322837032761756,30.85918724165299,118.13293601453044,0.03,14.296598199227583,30.55010857768508,115.8753564156252,42
120,6.0,18.713196000647503,45.98669792029082,164.52658550148925,6.705210958431417,0.0765604032930765,22.84030339609441,153.14905262539057,0.7492927864214993,18.23218891689393,51.02635797419413,194.64791725644417,0.09,18.008544609142508,48.86623151017918,184.03629923994023,42
250,6.0,18.47926994690829,52.75069893943056,189.17415643668048,6.7274870427069136,0.0654716570558154,28.104049322901677,189.06962766741705,0.801934863816052,19.98081339073248,83.84053434086383,330.3949066329116,0.96,18.434947053009097,53.640503196690574,192.9031927188379,42
1,6.5,2.7989169699272534,15.152303363897248,90.57217453928736,10.251482393184574,0.7135150328219635,1.3938825229968048,14.289362142669434,0.7874913865012875,0.8050959915837574,1.2715112602486338,12.55109128600504,0.0,0.8050959915837574,1.2715112602486338,12.55109128600504,42
20,6.5,8.8243007511021,22.79596104863117,91.44499123605152,10.059449965396707,0.345002357378595,12.001629200360693,120.72978844427246,0.8526910383346027,7.593440184709571,15.109672958141475,61.838631964677525,0.0,7.593440184709571,15.109672958141475,61.838631964677525,42
60,6.5,15.009722842136933,33.86975727791894,118.60476465686412,11.00318180087016,0.1616164363689116,16.11016478308762,177.2630719502891,0.815997533819316,14.322837032761756,30.85918724165299,118.13293601453044,0.0,14.322837032761756,30.85918724165299,118.13293601453044,42
120,6.5,18.425715790480165,47.18439515057774,160.23753237669987,10.755488258213058,0.0854005730243354,20.63253499656144,221.9129878926865,0.8160610017045661,18.23218891689393,51.02635797419413,194.64791725644417,0.3,18.009367183317238,48.45575025873702,179.5892308639077,42
250,6.5,19.82323566163979,70.77842777165002,265.63899776543474,10.647756219178689,0.0688173212925688,24.37303778135333,259.518164616682,0.8287817792768288,19.98081339073248,83.84053434086383,330.3949066329116,1.0,19.82323566163979,70.77842777165002,265.63899776543474,42
1,7.0,3.032566028266848,18.739124352888663,109.40785205934704,11.827411612892924,0.7332626119754833,1.1283903567399485,13.34593720918246,0.7605719363145106,0.8050959915837574,1.2715112602486338,12.55109128600504,0.0,0.8050959915837574,1.2715112602486338,12.55109128600504,42
20,7.0,9.189754216456596,27.14393544968,118.6774566118231,13.624605462066263,0.2477332898124977,12.448565677375647,169.6067959228629,0.8528451746273529,7.593440184709571,15.109672958141475,61.838631964677525,0.0,7.593440184709571,15.109672958141475,61.838631964677525,42
60,7.0,15.194170291385008,35.76098999565134,130.82293050857592,13.874993369893346,0.1448427809813948,16.942454375831176,235.07644213437808,0.8065045515540565,14.322837032761756,30.85918724165299,118.13293601453044,0.0,14.322837032761756,30.85918724165299,118.13293601453044,42
120,7.0,18.53484797721556,46.2373432293364,157.88295376760558,14.422292430840518,0.0798788670075798,22.38068612694901,322.780800125714,0.8262067965038262,18.23218891689393,51.02635797419413,194.64791725644417,0.0,18.23218891689393,51.02635797419413,194.64791725644417,42
250,7.0,19.85412681341257,67.92432693926168,249.0985698507999,14.583137306513128,0.0634588184093134,25.47041792864873,371.4386019077581,0.8524915678381025,19.98081339073248,83.84053434086383,330.3949066329116,0.0,19.98081339073248,83.84053434086383,330.3949066329116,42
1,7.5,3.1023435284631944,20.59248997121579,120.26850157080172,16.027749330611147,0.7893410220142894,0.5129263507294531,8.221054974556813,0.7066151670112066,0.8050959915837574,1.2715112602486338,12.55109128600504,0.0,0.8050959915837574,1.2715112602486338,12.55109128600504,42
20,7.5,8.880226120161273,24.043625172758997,101.92773352085412,16.478854168974486,0.4498331701301998,7.651370527740608,126.08581911942684,0.8365067275958366,7.593440184709571,15.109672958141475,61.838631964677525,0.0,7.593440184709571,15.109672958141475,61.838631964677525,42
60,7.5,14.914305568052844,34.79283774857929,129.27319844199712,18.05843709738265,0.2823867551590324,9.464833996376893,170.92010936074098,0.7738911253762739,14.322837032761756,30.85918724165299,118.13293601453044,0.63,14.524219401423814,31.188859842302296,111.54238288887612,42
